Tournament,Stage,Match Type,Match Name,Map,Round Number,Eliminator Team,Eliminator,Eliminator Agent,Eliminated Team,Eliminated,Eliminated Agent,Kill Type
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,1,MIBR,Verno,fade,Mega Minors,Ethan,skye,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,11,MIBR,Verno,fade,Mega Minors,keiko,brimstone,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,11,MIBR,Verno,fade,Mega Minors,Ethan,skye,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,16,MIBR,Verno,fade,Mega Minors,Ethan,skye,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,16,MIBR,Verno,fade,Mega Minors,skuba,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,6,MIBR,Verno,fade,Mega Minors,mada,waylay,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,6,MIBR,Verno,fade,Mega Minors,brawk,tejo,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,6,MIBR,Verno,fade,Mega Minors,keiko,brimstone,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,7,MIBR,Verno,fade,Mega Minors,Ethan,skye,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,7,MIBR,Verno,fade,Mega Minors,mada,waylay,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,7,MIBR,Verno,fade,Mega Minors,keiko,brimstone,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,17,MIBR,Verno,fade,Mega Minors,mada,waylay,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,17,MIBR,Verno,fade,Mega Minors,keiko,brimstone,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,17,MIBR,Verno,fade,Mega Minors,Ethan,skye,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,11,Mega Minors,brawk,tejo,MIBR,Verno,fade,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,11,Mega Minors,brawk,tejo,MIBR,Mazino,brimstone,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,19,Mega Minors,brawk,tejo,MIBR,Mazino,brimstone,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,19,Mega Minors,brawk,tejo,MIBR,tex,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,1,Mega Minors,mada,waylay,MIBR,Mazino,brimstone,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,1,Mega Minors,mada,waylay,MIBR,Verno,fade,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,2,Mega Minors,mada,waylay,MIBR,zekken,yoru,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,2,Mega Minors,mada,waylay,MIBR,Verno,fade,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,13,Mega Minors,mada,waylay,MIBR,Mazino,brimstone,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,13,Mega Minors,mada,waylay,MIBR,tex,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,8,Mega Minors,mada,waylay,MIBR,Mazino,brimstone,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,8,Mega Minors,mada,waylay,MIBR,tex,viper,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,8,Mega Minors,mada,waylay,MIBR,zekken,yoru,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,15,Mega Minors,mada,waylay,MIBR,zekken,yoru,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,15,Mega Minors,mada,waylay,MIBR,Verno,fade,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,15,Mega Minors,mada,waylay,MIBR,aspas,raze,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,1,Mega Minors,skuba,viper,MIBR,aspas,raze,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,1,Mega Minors,skuba,viper,MIBR,zekken,yoru,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,1,Mega Minors,skuba,viper,Mega Minors,skuba,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,2,Mega Minors,skuba,viper,MIBR,aspas,raze,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,2,Mega Minors,skuba,viper,MIBR,Mazino,brimstone,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,14,Mega Minors,skuba,viper,MIBR,Verno,fade,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,14,Mega Minors,skuba,viper,MIBR,aspas,raze,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,15,Mega Minors,skuba,viper,MIBR,tex,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,15,Mega Minors,skuba,viper,MIBR,Mazino,brimstone,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,11,Mega Minors,skuba,viper,MIBR,aspas,raze,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,11,Mega Minors,skuba,viper,MIBR,zekken,yoru,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,11,Mega Minors,skuba,viper,MIBR,tex,viper,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,1,Mega Minors,skuba,viper,MIBR,zekken,yoru,1v1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,9,Mega Minors,skuba,viper,MIBR,zekken,yoru,1v1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,11,Mega Minors,skuba,viper,MIBR,tex,viper,1v1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,12,Mega Minors,Ethan,skye,MIBR,Verno,fade,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,12,Mega Minors,Ethan,skye,MIBR,aspas,raze,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,5,Mega Minors,keiko,brimstone,MIBR,Mazino,brimstone,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,5,Mega Minors,keiko,brimstone,MIBR,zekken,yoru,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,7,Mega Minors,keiko,brimstone,MIBR,aspas,raze,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,7,Mega Minors,keiko,brimstone,MIBR,Mazino,brimstone,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,21,Mega Minors,keiko,brimstone,MIBR,Mazino,brimstone,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,21,Mega Minors,keiko,brimstone,MIBR,zekken,yoru,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,9,Mega Minors,keiko,brimstone,MIBR,aspas,raze,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,9,Mega Minors,keiko,brimstone,MIBR,tex,viper,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,9,Mega Minors,keiko,brimstone,MIBR,Verno,fade,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Bind,12,Mega Minors,keiko,brimstone,MIBR,Mazino,brimstone,1v1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,4,MIBR,tex,viper,Mega Minors,mada,waylay,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,4,MIBR,tex,viper,Mega Minors,skuba,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,13,MIBR,tex,viper,Mega Minors,keiko,omen,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,13,MIBR,tex,viper,Mega Minors,Ethan,kayo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,18,MIBR,tex,viper,Mega Minors,brawk,sova,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,18,MIBR,tex,viper,Mega Minors,Ethan,kayo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,10,MIBR,tex,viper,Mega Minors,skuba,viper,4k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,10,MIBR,tex,viper,Mega Minors,keiko,omen,4k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,10,MIBR,tex,viper,Mega Minors,mada,waylay,4k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,10,MIBR,tex,viper,Mega Minors,Ethan,kayo,4k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,18,MIBR,tex,viper,Mega Minors,Ethan,kayo,1v1
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,7,MIBR,zekken,omen,Mega Minors,mada,waylay,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,7,MIBR,zekken,omen,Mega Minors,skuba,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,14,MIBR,zekken,omen,Mega Minors,mada,waylay,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,14,MIBR,zekken,omen,Mega Minors,brawk,sova,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,5,MIBR,zekken,omen,Mega Minors,keiko,omen,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,5,MIBR,zekken,omen,Mega Minors,skuba,viper,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,5,MIBR,zekken,omen,Mega Minors,brawk,sova,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,5,MIBR,zekken,omen,Mega Minors,brawk,sova,1v2
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,5,MIBR,zekken,omen,Mega Minors,skuba,viper,1v2
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,6,MIBR,Mazino,kayo,Mega Minors,brawk,sova,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,6,MIBR,Mazino,kayo,Mega Minors,Ethan,kayo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,8,MIBR,Mazino,kayo,Mega Minors,brawk,sova,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,8,MIBR,Mazino,kayo,Mega Minors,keiko,omen,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,12,MIBR,Mazino,kayo,Mega Minors,brawk,sova,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,12,MIBR,Mazino,kayo,Mega Minors,Ethan,kayo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,12,MIBR,Mazino,kayo,MIBR,Mazino,kayo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,14,MIBR,Mazino,kayo,Mega Minors,keiko,omen,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,14,MIBR,Mazino,kayo,Mega Minors,skuba,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,15,MIBR,Mazino,kayo,Mega Minors,brawk,sova,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,15,MIBR,Mazino,kayo,Mega Minors,Ethan,kayo,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,15,MIBR,Mazino,kayo,Mega Minors,keiko,omen,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,16,MIBR,Mazino,kayo,Mega Minors,Ethan,kayo,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,16,MIBR,Mazino,kayo,Mega Minors,mada,waylay,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,16,MIBR,Mazino,kayo,Mega Minors,keiko,omen,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,11,MIBR,Mazino,kayo,Mega Minors,mada,waylay,4k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,11,MIBR,Mazino,kayo,Mega Minors,keiko,omen,4k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,11,MIBR,Mazino,kayo,Mega Minors,Ethan,kayo,4k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,11,MIBR,Mazino,kayo,Mega Minors,brawk,sova,4k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,3,MIBR,aspas,waylay,Mega Minors,Ethan,kayo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,3,MIBR,aspas,waylay,Mega Minors,keiko,omen,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,6,MIBR,aspas,waylay,Mega Minors,mada,waylay,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,6,MIBR,aspas,waylay,Mega Minors,keiko,omen,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,13,MIBR,aspas,waylay,Mega Minors,brawk,sova,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,13,MIBR,aspas,waylay,Mega Minors,mada,waylay,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,15,MIBR,aspas,waylay,Mega Minors,mada,waylay,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,15,MIBR,aspas,waylay,Mega Minors,skuba,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,17,MIBR,aspas,waylay,Mega Minors,keiko,omen,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,17,MIBR,aspas,waylay,Mega Minors,Ethan,kayo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,2,MIBR,Verno,sova,Mega Minors,keiko,omen,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,2,MIBR,Verno,sova,Mega Minors,Ethan,kayo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,7,MIBR,Verno,sova,Mega Minors,brawk,sova,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,7,MIBR,Verno,sova,Mega Minors,keiko,omen,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,16,MIBR,Verno,sova,Mega Minors,brawk,sova,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,16,MIBR,Verno,sova,Mega Minors,skuba,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,9,Mega Minors,brawk,sova,MIBR,Mazino,kayo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,9,Mega Minors,brawk,sova,MIBR,aspas,waylay,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,13,Mega Minors,brawk,sova,MIBR,Mazino,kayo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,13,Mega Minors,brawk,sova,MIBR,tex,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,1,Mega Minors,mada,waylay,MIBR,tex,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,1,Mega Minors,mada,waylay,MIBR,Mazino,kayo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,9,Mega Minors,mada,waylay,MIBR,Verno,sova,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,9,Mega Minors,mada,waylay,MIBR,tex,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,3,Mega Minors,mada,waylay,MIBR,tex,viper,5k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,3,Mega Minors,mada,waylay,MIBR,aspas,waylay,5k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,3,Mega Minors,mada,waylay,MIBR,Verno,sova,5k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,3,Mega Minors,mada,waylay,MIBR,Mazino,kayo,5k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,3,Mega Minors,mada,waylay,MIBR,zekken,omen,5k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,2,Mega Minors,Ethan,kayo,MIBR,tex,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,2,Mega Minors,Ethan,kayo,MIBR,Mazino,kayo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,11,Mega Minors,Ethan,kayo,MIBR,tex,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,11,Mega Minors,Ethan,kayo,MIBR,zekken,omen,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,1,Mega Minors,Ethan,kayo,MIBR,aspas,waylay,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,1,Mega Minors,Ethan,kayo,MIBR,Verno,sova,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,1,Mega Minors,Ethan,kayo,MIBR,zekken,omen,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,18,Mega Minors,Ethan,kayo,MIBR,aspas,waylay,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,18,Mega Minors,Ethan,kayo,MIBR,zekken,omen,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Corrode,18,Mega Minors,Ethan,kayo,MIBR,Verno,sova,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,4,MIBR,tex,viper,Mega Minors,mada,waylay,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,4,MIBR,tex,viper,Mega Minors,keiko,astra,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,7,MIBR,tex,viper,Mega Minors,mada,waylay,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,7,MIBR,tex,viper,Mega Minors,brawk,tejo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,23,MIBR,tex,viper,Mega Minors,mada,waylay,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,23,MIBR,tex,viper,Mega Minors,keiko,astra,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,3,MIBR,zekken,yoru,Mega Minors,keiko,astra,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,3,MIBR,zekken,yoru,Mega Minors,brawk,tejo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,18,MIBR,zekken,yoru,Mega Minors,brawk,tejo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,18,MIBR,zekken,yoru,Mega Minors,keiko,astra,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,19,MIBR,zekken,yoru,Mega Minors,skuba,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,19,MIBR,zekken,yoru,Mega Minors,mada,waylay,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,11,MIBR,zekken,yoru,Mega Minors,brawk,tejo,4k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,11,MIBR,zekken,yoru,Mega Minors,Ethan,skye,4k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,11,MIBR,zekken,yoru,Mega Minors,skuba,viper,4k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,11,MIBR,zekken,yoru,Mega Minors,keiko,astra,4k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,3,MIBR,zekken,yoru,Mega Minors,brawk,tejo,1v2
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,3,MIBR,zekken,yoru,Mega Minors,keiko,astra,1v2
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,18,MIBR,zekken,yoru,Mega Minors,brawk,tejo,1v2
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,18,MIBR,zekken,yoru,Mega Minors,keiko,astra,1v2
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,2,MIBR,aspas,raze,Mega Minors,Ethan,skye,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,2,MIBR,aspas,raze,Mega Minors,mada,waylay,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,4,MIBR,aspas,raze,Mega Minors,skuba,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,4,MIBR,aspas,raze,Mega Minors,Ethan,skye,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,4,MIBR,aspas,raze,MIBR,aspas,raze,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,10,MIBR,aspas,raze,Mega Minors,brawk,tejo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,10,MIBR,aspas,raze,Mega Minors,skuba,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,12,MIBR,aspas,raze,Mega Minors,brawk,tejo,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,12,MIBR,aspas,raze,Mega Minors,keiko,astra,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,9,MIBR,aspas,raze,Mega Minors,skuba,viper,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,9,MIBR,aspas,raze,Mega Minors,brawk,tejo,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,9,MIBR,aspas,raze,Mega Minors,keiko,astra,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,9,MIBR,Verno,fade,Mega Minors,mada,waylay,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,9,MIBR,Verno,fade,Mega Minors,Ethan,skye,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,10,MIBR,Verno,fade,Mega Minors,Ethan,skye,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,10,MIBR,Verno,fade,Mega Minors,mada,waylay,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,3,MIBR,Verno,fade,Mega Minors,mada,waylay,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,3,MIBR,Verno,fade,Mega Minors,Ethan,skye,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,3,MIBR,Verno,fade,Mega Minors,skuba,viper,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,5,MIBR,Verno,fade,Mega Minors,keiko,astra,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,5,MIBR,Verno,fade,Mega Minors,mada,waylay,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,5,MIBR,Verno,fade,Mega Minors,brawk,tejo,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,3,Mega Minors,brawk,tejo,MIBR,Mazino,omen,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,3,Mega Minors,brawk,tejo,MIBR,Verno,fade,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,8,Mega Minors,brawk,tejo,MIBR,zekken,yoru,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,8,Mega Minors,brawk,tejo,MIBR,tex,viper,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,16,Mega Minors,brawk,tejo,MIBR,Verno,fade,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,16,Mega Minors,brawk,tejo,MIBR,aspas,raze,2k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,19,Mega Minors,brawk,tejo,MIBR,aspas,raze,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,19,Mega Minors,brawk,tejo,MIBR,zekken,yoru,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,19,Mega Minors,brawk,tejo,MIBR,Verno,fade,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,21,Mega Minors,brawk,tejo,MIBR,tex,viper,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,21,Mega Minors,brawk,tejo,MIBR,zekken,yoru,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,21,Mega Minors,brawk,tejo,MIBR,Mazino,omen,3k
VCT 2026: Americas Kickoff,Main Event,Lower Final,MIBR vs NRG,Split,5,Mega Minors,mada,waylay,MIBR,zekken,yoru,2k
