Tournament,Stage,Match Type,Match Name,Map,Round Number,Team,Loadout Value,Remaining Credits,Type,Outcome
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,12,Team Vitality,,0.7k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,13,BBL Esports,,0.4k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,13,Team Vitality,,0.2k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,14,BBL Esports,,2.6k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,14,Team Vitality,,8.6k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,15,BBL Esports,,11.1k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,15,Team Vitality,,1.2k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,16,BBL Esports,,3.9k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,16,Team Vitality,,3.1k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,17,BBL Esports,,8.7k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,17,Team Vitality,,12.7k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,18,BBL Esports,,6.2k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,18,Team Vitality,,5.0k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,19,BBL Esports,,8.1k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,19,Team Vitality,,7.3k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,20,BBL Esports,,3.5k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,20,Team Vitality,,16.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,21,BBL Esports,,12.5k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,BBL Esports vs Team Vitality,Abyss,21,Team Vitality,,3.4k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,1,Team Liquid,,0.0k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,1,FNATIC,,0.1k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,2,Team Liquid,,9.3k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,2,FNATIC,,3.9k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,3,Team Liquid,,0.5k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,3,FNATIC,,11.0k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,4,Team Liquid,,11.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,4,FNATIC,,2.2k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,5,Team Liquid,,1.3k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,5,FNATIC,,5.4k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,6,Team Liquid,,2.7k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,6,FNATIC,,8.8k,Semi-eco: 5-10k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,7,Team Liquid,,7.9k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,7,FNATIC,,2.3k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,8,Team Liquid,,9.6k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,8,FNATIC,,5.3k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,9,Team Liquid,,0.9k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,9,FNATIC,,11.2k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,10,Team Liquid,,4.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,10,FNATIC,,6.5k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,11,Team Liquid,,8.2k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,11,FNATIC,,11.4k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,12,Team Liquid,,1.3k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,12,FNATIC,,11.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,13,Team Liquid,,0.1k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,13,FNATIC,,0.1k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,14,Team Liquid,,7.9k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,14,FNATIC,,5.3k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,15,Team Liquid,,0.7k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,15,FNATIC,,10.2k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,16,Team Liquid,,6.0k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,16,FNATIC,,9.9k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,17,Team Liquid,,1.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,17,FNATIC,,17.1k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,18,Team Liquid,,0.8k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Corrode,18,FNATIC,,22.1k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,1,Team Liquid,,0.3k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,1,FNATIC,,0.3k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,2,Team Liquid,,8.9k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,2,FNATIC,,4.0k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,3,Team Liquid,,0.5k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,3,FNATIC,,13.3k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,4,Team Liquid,,1.8k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,4,FNATIC,,20.6k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,5,Team Liquid,,4.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,5,FNATIC,,10.3k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,6,Team Liquid,,7.9k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,6,FNATIC,,17.4k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,7,Team Liquid,,2.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,7,FNATIC,,29.9k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,8,Team Liquid,,9.0k,Semi-eco: 5-10k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,8,FNATIC,,28.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,9,Team Liquid,,10.8k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,9,FNATIC,,16.4k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,10,Team Liquid,,2.3k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,10,FNATIC,,22.2k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,11,Team Liquid,,7.2k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,11,FNATIC,,11.1k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,12,Team Liquid,,0.4k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,12,FNATIC,,13.3k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,13,Team Liquid,,0.2k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,13,FNATIC,,0.3k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,14,Team Liquid,,3.4k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,14,FNATIC,,9.1k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,15,Team Liquid,,14.7k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,15,FNATIC,,0.7k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,16,Team Liquid,,4.0k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,16,FNATIC,,9.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,17,Team Liquid,,3.7k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,17,FNATIC,,10.4k,Semi-eco: 5-10k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,18,Team Liquid,,6.7k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,18,FNATIC,,2.2k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,19,Team Liquid,,1.7k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,19,FNATIC,,7.6k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,20,Team Liquid,,9.7k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,20,FNATIC,,6.9k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,21,Team Liquid,,7.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,21,FNATIC,,0.7k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,22,Team Liquid,,0.7k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,Team Liquid vs FNATIC,Split,22,FNATIC,,7.6k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,1,GIANTX,,0.2k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,1,Team Heretics,,0.2k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,2,GIANTX,,2.8k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,2,Team Heretics,,0.6k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,3,GIANTX,,2.8k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,3,Team Heretics,,8.6k,Semi-eco: 5-10k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,4,GIANTX,,11.5k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,4,Team Heretics,,1.3k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,5,GIANTX,,1.6k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,5,Team Heretics,,12.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,6,GIANTX,,4.1k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,6,Team Heretics,,2.2k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,7,GIANTX,,10.9k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,7,Team Heretics,,5.9k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,8,GIANTX,,1.0k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,8,Team Heretics,,15.4k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,9,GIANTX,,9.1k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,9,Team Heretics,,27.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,10,GIANTX,,6.1k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,10,Team Heretics,,15.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,11,GIANTX,,7.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,11,Team Heretics,,5.9k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,12,GIANTX,,1.3k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,12,Team Heretics,,17.5k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,13,GIANTX,,0.2k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,13,Team Heretics,,0.1k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,14,GIANTX,,9.1k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,14,Team Heretics,,0.4k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,15,GIANTX,,1.5k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,15,Team Heretics,,11.0k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,16,GIANTX,,9.3k,Semi-eco: 5-10k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,16,Team Heretics,,12.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,17,GIANTX,,6.6k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,17,Team Heretics,,5.9k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,18,GIANTX,,9.9k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,18,Team Heretics,,2.8k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,19,GIANTX,,6.2k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,19,Team Heretics,,8.4k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,20,GIANTX,,15.1k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,20,Team Heretics,,1.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,21,GIANTX,,13.0k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,21,Team Heretics,,8.5k,Semi-eco: 5-10k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,22,GIANTX,,16.2k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,22,Team Heretics,,2.0k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,23,GIANTX,,30.3k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Abyss,23,Team Heretics,,0.2k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,1,GIANTX,,0.3k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,1,Team Heretics,,0.1k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,2,GIANTX,,8.4k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,2,Team Heretics,,4.6k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,3,GIANTX,,5.8k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,3,Team Heretics,,8.8k,Semi-eco: 5-10k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,4,GIANTX,,19.1k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,4,Team Heretics,,1.2k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,5,GIANTX,,16.3k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,5,Team Heretics,,9.4k,Semi-eco: 5-10k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,6,GIANTX,,19.2k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,6,Team Heretics,,3.9k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,7,GIANTX,,32.9k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,7,Team Heretics,,6.7k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,8,GIANTX,,15.8k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,8,Team Heretics,,14.4k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,9,GIANTX,,11.5k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,9,Team Heretics,,22.8k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,10,GIANTX,,8.7k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,10,Team Heretics,,11.8k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,11,GIANTX,,9.3k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,11,Team Heretics,,12.5k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,12,GIANTX,,13.8k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,12,Team Heretics,,1.8k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,13,GIANTX,,0.2k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,13,Team Heretics,,0.1k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,14,GIANTX,,5.5k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,14,Team Heretics,,8.6k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,15,GIANTX,,14.7k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,15,Team Heretics,,0.0k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,16,GIANTX,,6.5k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,16,Team Heretics,,3.5k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,17,GIANTX,,5.7k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,17,Team Heretics,,9.6k,Semi-eco: 5-10k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Round 2,GIANTX vs Team Heretics,Haven,18,GIANTX,,7.9k,Full buy: 20k+,Win
