Tournament,Stage,Match Type,Match Name,Map,Player Team,Player,Enemy Team,Enemy,Player Kills,Enemy Kills,Difference,Kill Type
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,grubinho,Gentle Mates,Minny,5,1,4,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Flickless,Gentle Mates,starxo,2,4,-2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Flickless,Gentle Mates,marteen,1,0,1,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Flickless,Gentle Mates,bipo,3,4,-1,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Flickless,Gentle Mates,GLYPH,6,4,2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Flickless,Gentle Mates,Minny,5,3,2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,westside,Gentle Mates,starxo,5,0,5,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,westside,Gentle Mates,marteen,4,4,0,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,westside,Gentle Mates,bipo,2,5,-3,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,westside,Gentle Mates,GLYPH,1,2,-1,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,westside,Gentle Mates,Minny,1,3,-2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,ara,Gentle Mates,starxo,3,6,-3,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,ara,Gentle Mates,marteen,1,1,0,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,ara,Gentle Mates,bipo,2,2,0,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,ara,Gentle Mates,GLYPH,2,3,-1,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,ara,Gentle Mates,Minny,0,4,-4,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Cloud,Gentle Mates,starxo,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Cloud,Gentle Mates,marteen,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Cloud,Gentle Mates,bipo,2,0,2,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Cloud,Gentle Mates,GLYPH,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Cloud,Gentle Mates,Minny,1,2,-1,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,grubinho,Gentle Mates,starxo,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,grubinho,Gentle Mates,marteen,1,1,0,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,grubinho,Gentle Mates,bipo,2,2,0,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,grubinho,Gentle Mates,GLYPH,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,grubinho,Gentle Mates,Minny,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Flickless,Gentle Mates,starxo,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Flickless,Gentle Mates,marteen,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Flickless,Gentle Mates,bipo,1,1,0,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Flickless,Gentle Mates,GLYPH,1,0,1,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Flickless,Gentle Mates,Minny,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,westside,Gentle Mates,starxo,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,westside,Gentle Mates,marteen,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,westside,Gentle Mates,bipo,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,westside,Gentle Mates,GLYPH,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,westside,Gentle Mates,Minny,0,1,-1,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,ara,Gentle Mates,starxo,2,1,1,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,ara,Gentle Mates,marteen,0,1,-1,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,ara,Gentle Mates,bipo,1,1,0,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,ara,Gentle Mates,GLYPH,1,1,0,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,ara,Gentle Mates,Minny,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Cloud,Gentle Mates,starxo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Cloud,Gentle Mates,marteen,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Cloud,Gentle Mates,bipo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Cloud,Gentle Mates,GLYPH,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Cloud,Gentle Mates,Minny,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,grubinho,Gentle Mates,starxo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,grubinho,Gentle Mates,marteen,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,grubinho,Gentle Mates,bipo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,grubinho,Gentle Mates,GLYPH,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,grubinho,Gentle Mates,Minny,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Flickless,Gentle Mates,starxo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Flickless,Gentle Mates,marteen,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Flickless,Gentle Mates,bipo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Flickless,Gentle Mates,GLYPH,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Flickless,Gentle Mates,Minny,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,westside,Gentle Mates,starxo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,westside,Gentle Mates,marteen,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,westside,Gentle Mates,bipo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,westside,Gentle Mates,GLYPH,0,1,-1,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,westside,Gentle Mates,Minny,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,ara,Gentle Mates,starxo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,ara,Gentle Mates,marteen,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,ara,Gentle Mates,bipo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,ara,Gentle Mates,GLYPH,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,ara,Gentle Mates,Minny,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Cloud,Gentle Mates,starxo,4,5,-1,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Cloud,Gentle Mates,marteen,5,2,3,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Cloud,Gentle Mates,bipo,3,2,1,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Cloud,Gentle Mates,GLYPH,3,5,-2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Cloud,Gentle Mates,Minny,0,7,-7,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,grubinho,Gentle Mates,starxo,3,7,-4,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,grubinho,Gentle Mates,marteen,4,2,2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,grubinho,Gentle Mates,bipo,2,2,0,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,grubinho,Gentle Mates,GLYPH,2,2,0,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,grubinho,Gentle Mates,Minny,3,4,-1,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Flickless,Gentle Mates,starxo,2,3,-1,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Flickless,Gentle Mates,marteen,3,4,-1,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Flickless,Gentle Mates,bipo,5,1,4,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Flickless,Gentle Mates,GLYPH,4,2,2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Flickless,Gentle Mates,Minny,6,5,1,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,westside,Gentle Mates,starxo,3,1,2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,westside,Gentle Mates,marteen,3,5,-2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,westside,Gentle Mates,bipo,2,3,-1,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,westside,Gentle Mates,GLYPH,4,4,0,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,westside,Gentle Mates,Minny,2,5,-3,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,ara,Gentle Mates,starxo,4,6,-2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,ara,Gentle Mates,marteen,1,6,-5,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,ara,Gentle Mates,bipo,4,2,2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,ara,Gentle Mates,GLYPH,1,5,-4,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,ara,Gentle Mates,Minny,2,2,0,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Cloud,Gentle Mates,starxo,0,1,-1,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Cloud,Gentle Mates,marteen,1,0,1,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Cloud,Gentle Mates,bipo,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Cloud,Gentle Mates,GLYPH,1,1,0,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Cloud,Gentle Mates,Minny,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,grubinho,Gentle Mates,starxo,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,grubinho,Gentle Mates,marteen,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,grubinho,Gentle Mates,bipo,0,1,-1,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,grubinho,Gentle Mates,GLYPH,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,grubinho,Gentle Mates,Minny,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Flickless,Gentle Mates,starxo,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Flickless,Gentle Mates,marteen,1,1,0,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Flickless,Gentle Mates,bipo,2,0,2,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Flickless,Gentle Mates,GLYPH,2,0,2,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Flickless,Gentle Mates,Minny,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,westside,Gentle Mates,starxo,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,westside,Gentle Mates,marteen,1,1,0,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,westside,Gentle Mates,bipo,1,1,0,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,westside,Gentle Mates,GLYPH,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,westside,Gentle Mates,Minny,1,0,1,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,ara,Gentle Mates,starxo,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,ara,Gentle Mates,marteen,0,4,-4,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,ara,Gentle Mates,bipo,2,0,2,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,ara,Gentle Mates,GLYPH,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,ara,Gentle Mates,Minny,1,0,1,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Cloud,Gentle Mates,starxo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Cloud,Gentle Mates,marteen,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Cloud,Gentle Mates,bipo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Cloud,Gentle Mates,GLYPH,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Cloud,Gentle Mates,Minny,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,grubinho,Gentle Mates,starxo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,grubinho,Gentle Mates,marteen,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,grubinho,Gentle Mates,bipo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,grubinho,Gentle Mates,GLYPH,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,grubinho,Gentle Mates,Minny,0,1,-1,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Flickless,Gentle Mates,starxo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Flickless,Gentle Mates,marteen,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Flickless,Gentle Mates,bipo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Flickless,Gentle Mates,GLYPH,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Flickless,Gentle Mates,Minny,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,westside,Gentle Mates,starxo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,westside,Gentle Mates,marteen,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,westside,Gentle Mates,bipo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,westside,Gentle Mates,GLYPH,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,westside,Gentle Mates,Minny,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,ara,Gentle Mates,starxo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,ara,Gentle Mates,marteen,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,ara,Gentle Mates,bipo,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,ara,Gentle Mates,GLYPH,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,ara,Gentle Mates,Minny,,,,Op Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Boaster,BBL Esports,Loita,1,5,-4,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Boaster,BBL Esports,Lar0k,5,8,-3,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Boaster,BBL Esports,Crewen,5,8,-3,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Boaster,BBL Esports,lovers rock,4,6,-2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Boaster,BBL Esports,Rosé,4,2,2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,kaajak,BBL Esports,Loita,6,4,2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,kaajak,BBL Esports,Lar0k,6,10,-4,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,kaajak,BBL Esports,Crewen,5,7,-2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,kaajak,BBL Esports,lovers rock,6,8,-2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,kaajak,BBL Esports,Rosé,5,5,0,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,crashies,BBL Esports,Loita,9,6,3,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,crashies,BBL Esports,Lar0k,3,11,-8,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,crashies,BBL Esports,Crewen,9,7,2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,crashies,BBL Esports,lovers rock,5,6,-1,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,crashies,BBL Esports,Rosé,10,4,6,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Alfajer,BBL Esports,Loita,3,1,2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Alfajer,BBL Esports,Lar0k,6,12,-6,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Alfajer,BBL Esports,Crewen,3,4,-1,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Alfajer,BBL Esports,lovers rock,6,10,-4,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Alfajer,BBL Esports,Rosé,3,5,-2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Veqaj,BBL Esports,Loita,3,8,-5,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Veqaj,BBL Esports,Lar0k,9,10,-1,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Veqaj,BBL Esports,Crewen,4,6,-2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Veqaj,BBL Esports,lovers rock,7,4,3,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Veqaj,BBL Esports,Rosé,6,4,2,All Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Boaster,BBL Esports,Loita,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Boaster,BBL Esports,Lar0k,,,,First Kills
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Boaster,BBL Esports,Crewen,,,,First Kills
